fractal = parity n position (accelerable interval)
Parity is Even or Odd
Even n = starts with rules ij^n
Odd n = starts with rules j^n
position: position in fractal, represented as (L[LR]*)|End

# big steps | # A(1,c) steps | # A(a,c) steps:  A(1, c); fractal, fractal
2022 | 105389403 | 2716951110:  A(1, 6276202231); Even 19 End 4184141236 6973568754, Odd 20 End 6276211879 10460353157
2023 | 105389521 | 2716955391:  A(1, 6276211925); Even 19 End 4184141236 6973568754, Odd 20 End 6276211879 10460353157
2048 | 123600948 | 3151150305:  A(1, 7255499426); Even 20 LLL 7256714448 7407088320, Odd 20 End 6276211879 10460353157
2049 | 123615553 | 3151652357:  A(1, 7256714510); Even 20 LLL 7256714448 7407088320, Odd 20 End 6276211879 10460353157
2090 | 128799929 | 3309834325:  A(1, 7644372660); Even 20 LL 7644709208 8031171598, Odd 20 End 6276211879 10460353157
2091 | 128803846 | 3309975667:  A(1, 7644709227); Even 20 LL 7644709208 8031171598, Odd 20 End 6276211879 10460353157
2132 | 139468792 | 3596774328:  A(1, 8310880104); Even 20 LLR 8311277864 8458788060, Odd 20 End 6276211879 10460353157
2133 | 139473430 | 3596941477:  A(1, 8311277865); Even 20 LLR 8311277864 8458788060, Odd 20 End 6276211879 10460353157
2200 | 145410544 | 3761247920:  A(1, 8690030746); Even 20 L 8690139536 9909808244, Odd 20 End 6276211879 10460353157
2201 | 145411923 | 3761295199:  A(1, 8690139574); Even 20 L 8690139536 9909808244, Odd 20 End 6276211879 10460353157
2268 | 172756233 | 4481379534:  A(1, 10339587884); Even 20 LRL 10339793152 10569088630, Odd 20 End 6276211879 10460353157
2269 | 172758584 | 4481466166:  A(1, 10339793181); Even 20 LRL 10339793152 10569088630, Odd 20 End 6276211879 10460353157
2450 | 195930928 | 5167339480:  A(1, 11961652652); Even 20 LRR 11961721498 12191202962, Odd 21 LL 11467063839 12046757427
2451 | 195931724 | 5167368905:  A(1, 11961721547); Even 20 LRR 11961721498 12191202962, Odd 21 LL 11467063839 12046757427
2580 | 204392662 | 5417405949:  A(1, 12552404634); Even 20 End 12552423796 20920706356, Odd 21 LLR 12466916823 12688182119
2581 | 204392882 | 5417414450:  A(1, 12552423887); Even 20 End 12552423796 20920706356, Odd 21 LLR 12466916823 12688182119
2690 | 211626559 | 5625028243:  A(1, 13035154935); Even 20 End 12552423796 20920706356, Odd 21 L 13035209329 14864712395
2691 | 211627233 | 5625051964:  A(1, 13035209393); Even 20 End 12552423796 20920706356, Odd 21 L 13035209329 14864712395
2758 | 252693186 | 6708811395:  A(1, 15509381873); Even 20 End 12552423796 20920706356, Odd 21 LRL 15509689753 15853632973
2759 | 252696701 | 6708942052:  A(1, 15509689784); Even 20 End 12552423796 20920706356, Odd 21 LRL 15509689753 15853632973
2868 | 266381784 | 7094379872:  A(1, 16399048215); Even 20 End 12552423796 20920706356, Odd 21 LR 16399134331 17291604223
2869 | 266382841 | 7094417293:  A(1, 16399134406); Even 20 End 12552423796 20920706356, Odd 21 LR 16399134331 17291604223
2978 | 291480686 | 7785860653:  A(1, 17942479207); Even 20 End 12552423796 20920706356, Odd 21 LRR 17942582273 18286804471
2979 | 291481955 | 7785905534:  A(1, 17942582378); Even 20 End 12552423796 20920706356, Odd 21 LRR 17942582273 18286804471
3156 | 305122087 | 8179394201:  A(1, 18828607363); Even 20 End 12552423796 20920706356, Odd 21 End 18828635721 31381059561
3157 | 305122429 | 8179406875:  A(1, 18828635768); Even 20 End 12552423796 20920706356, Odd 21 End 18828635721 31381059561
3198 | 357740975 | 9488250365:  A(1, 21768927117); Even 21 LLL 21770143442 22221265074, Odd 21 End 18828635721 31381059561
3199 | 357754998 | 9488756402:  A(1, 21770143475); Even 21 LLL 21770143442 22221265074, Odd 21 End 18828635721 31381059561
3266 | 372923491 | 9966858074:  A(1, 22933791058); Even 21 LL 22934127722 24093514902, Odd 21 End 18828635721 31381059561
3267 | 372927253 | 9967000501:  A(1, 22934127735); Even 21 LL 22934127722 24093514902, Odd 21 End 18828635721 31381059561
3334 | 404252031 | 10840672804:  A(1, 24933435820); Even 21 LLR 24933833688 25376364286, Odd 21 End 18828635721 31381059561
3335 | 404256481 | 10840841166:  A(1, 24933833700); Even 21 LLR 24933833688 25376364286, Odd 21 End 18828635721 31381059561
3444 | 421530781 | 11336471951:  A(1, 26070309984); Even 21 L 26070418702 29729424838, Odd 21 End 18828635721 31381059561
3445 | 421532103 | 11336519440:  A(1, 26070418714); Even 21 L 26070418702 29729424838, Odd 21 End 18828635721 31381059561
3548 | 500242754 | 13490132234:  A(1, 31019173978); Even 21 LRL 31019379550 31707265994, Odd 21 End 18828635721 31381059561
3549 | 500244997 | 13490219149:  A(1, 31019379606); Even 21 LRL 31019379550 31707265994, Odd 21 End 18828635721 31381059561
3846 | 566650306 | 15527153702:  A(1, 35885095603); Even 21 LRR 35885164586 36573608986, Odd 22 LL 34401191613 36140272385
3847 | 566651071 | 15527183147:  A(1, 35885164594); Even 21 LRR 35885164586 36573608986, Odd 22 LL 34401191613 36140272385
4058 | 591753912 | 16293357563:  A(1, 37657252576); Even 21 End 37657271482 62762119166, Odd 22 LLR 37400750559 38064546459
4059 | 591754120 | 16293365903:  A(1, 37657271563); Even 21 End 37657271482 62762119166, Odd 22 LLR 37400750559 38064546459
4236 | 612819213 | 16919384306:  A(1, 39105573126); Even 21 End 37657271482 62762119166, Odd 22 L 39105628079 44594137285
4237 | 612819859 | 16919408301:  A(1, 39105628128); Even 21 End 37657271482 62762119166, Odd 22 L 39105628079 44594137285
4346 | 735321352 | 20271728512:  A(1, 46528761441); Even 21 End 37657271482 62762119166, Odd 22 LRL 46529069351 47560899021
4347 | 735324720 | 20271859861:  A(1, 46529069389); Even 21 End 37657271482 62762119166, Odd 22 LRL 46529069351 47560899021
4524 | 775099684 | 21432683962:  A(1, 49197316995); Even 21 End 37657271482 62762119166, Odd 22 LR 49197403081 51874812771
4525 | 775100694 | 21432721491:  A(1, 49197403100); Even 21 End 37657271482 62762119166, Odd 22 LR 49197403081 51874812771
4702 | 847462122 | 23500596533:  A(1, 53827643171); Even 21 End 37657271482 62762119166, Odd 22 LRR 53827746905 54860413509
4703 | 847463340 | 23500641857:  A(1, 53827746930); Even 21 End 37657271482 62762119166, Odd 22 LRR 53827746905 54860413509
4990 | 886436116 | 24665958129:  A(1, 56485878899); Even 21 End 37657271482 62762119166, Odd 22 End 56485907249 94143178777
4991 | 886436447 | 24665970974:  A(1, 56485907295); Even 21 End 37657271482 62762119166, Odd 22 End 56485907249 94143178777
5058 | 1038686811 | 28609275237:  A(1, 65309214034); Even 22 LLL 65310430428 66663795340, Odd 22 End 56485907249 94143178777
5059 | 1038700352 | 28609785699:  A(1, 65310430471); Even 22 LLL 65310430428 66663795340, Odd 22 End 56485907249 94143178777
5168 | 1082874705 | 30047177790:  A(1, 68802046298); Even 22 LL 68802383270 72280544822, Odd 22 End 56485907249 94143178777
5169 | 1082878313 | 30047321057:  A(1, 68802383277); Even 22 LL 68802383270 72280544822, Odd 22 End 56485907249 94143178777
5278 | 1174161975 | 32685370865:  A(1, 74801102460); Even 22 LLR 74801501162 76129092970, Odd 22 End 56485907249 94143178777
5279 | 1174166245 | 32685540536:  A(1, 74801501241); Even 22 LLR 74801501162 76129092970, Odd 22 End 56485907249 94143178777
5456 | 1224531924 | 34182026572:  A(1, 78211147503); Even 22 L 78211256204 89188274620, Odd 22 End 56485907249 94143178777
5457 | 1224533194 | 34182074340:  A(1, 78211256239); Even 22 L 78211256204 89188274620, Odd 22 End 56485907249 94143178777
5614 | 1443796635 | 40416536563:  A(1, 93057933154); Even 22 LRL 93058138748 95121798092, Odd 22 End 56485907249 94143178777
5615 | 1443798806 | 40416624188:  A(1, 93058138814); Even 22 LRL 93058138748 95121798092, Odd 22 End 56485907249 94143178777
6090 | 1638387152 | 46578262824:  A(1, 107655425046); Even 22 LRR 107655493854 109720827066, Odd 23 LL 103203574933 108420817265
6091 | 1638387895 | 46578292585:  A(1, 107655493918); Even 22 LRR 107655493854 109720827066, Odd 23 LL 103203574933 108420817265
6434 | 1712787995 | 48921830973:  A(1, 112971795566); Even 22 End 112971814542 188286357600, Odd 23 LLR 112202251771 114193639485
6435 | 1712788199 | 48921839455:  A(1, 112971814630); Even 22 End 112971814542 188286357600, Odd 23 LLR 112202251771 114193639485
6722 | 1773860265 | 50799886113:  A(1, 117316829770); Even 22 End 112971814542 188286357600, Odd 23 L 117316884333 133782411961
6723 | 1773860887 | 50799910144:  A(1, 117316884334); Even 22 End 112971814542 188286357600, Odd 23 L 117316884333 133782411961
6900 | 2126096875 | 60800261762:  A(1, 139586900189); Even 22 End 112971814542 188286357600, Odd 23 LRL 139587208149 142682697169
6901 | 2126100119 | 60800393999:  A(1, 139587208267); Even 22 End 112971814542 188286357600, Odd 23 LRL 139587208149 142682697169
7188 | 2241467907 | 64286245306:  A(1, 147592122882); Even 22 End 112971814542 188286357600, Odd 23 LR 147592209337 155624438415
7189 | 2241468888 | 64286283287:  A(1, 147592209382); Even 22 End 112971814542 188286357600, Odd 23 LR 147592209337 155624438415
7476 | 2444403184 | 70303026593:  A(1, 161483137775); Even 22 End 112971814542 188286357600, Odd 23 LRR 161483240809 164581240629
7477 | 2444404361 | 70303072104:  A(1, 161483240929); Even 22 End 112971814542 188286357600, Odd 23 LRR 161483240809 164581240629
7942 | 2560116902 | 73876549537:  A(1, 169457693391); Even 22 End 112971814542 188286357600, Odd 23 End 169457721839 282429536429
7943 | 2560117212 | 73876562297:  A(1, 169457721893); Even 22 End 112971814542 188286357600, Odd 23 End 169457721839 282429536429
8052 | 3000644114 | 85736156794:  A(1, 195930077816); Even 23 LLL 195931291390 199991386138, Odd 23 End 169457721839 282429536429
8053 | 3000657134 | 85736669435:  A(1, 195931291402); Even 23 LLL 195931291390 199991386138, Odd 23 End 169457721839 282429536429
8230 | 3129347307 | 90055344771:  A(1, 206406813032); Even 23 LL 206407149914 216841634582, Odd 23 End 169457721839 282429536429
8231 | 3129350792 | 90055489232:  A(1, 206407149973); Even 23 LL 206407149914 216841634582, Odd 23 End 169457721839 282429536429
8408 | 3392954754 | 97949881069:  A(1, 224404105564); Even 23 LLR 224404503590 228387279024, Odd 23 End 169457721839 282429536429
8409 | 3392958868 | 97950051652:  A(1, 224404503608); Even 23 LLR 224404503590 228387279024, Odd 23 End 169457721839 282429536429
8696 | 3536346083 | 102365061535:  A(1, 234633659736); Even 23 L 234633768714 267564823976, Odd 23 End 169457721839 282429536429
8697 | 3536347307 | 102365109694:  A(1, 234633768755); Even 23 L 234633768714 267564823976, Odd 23 End 169457721839 282429536429
8926 | 4190601199 | 121606330070:  A(1, 279174210856); Even 23 LRL 279174416346 285365394388, Odd 23 End 169457721839 282429536429
8927 | 4190603290 | 121606418094:  A(1, 279174416393); Even 23 LRL 279174416346 285365394388, Odd 23 End 169457721839 282429536429
9694 | 4764666121 | 140348383823:  A(1, 322966412793); Even 23 LRR 322966481664 329162481308, Odd 24 LL 309610724901 325262451907
9695 | 4764666840 | 140348413881:  A(1, 322966481713); Even 23 LRR 322966481664 329162481308, Odd 24 LL 309610724901 325262451907
10230 | 4982180360 | 147414738312:  A(1, 338915424618); Even 23 End 338915443724 564859072906, Odd 24 LLR 336606755415 342580918567
10231 | 4982180555 | 147414746747:  A(1, 338915443754); Even 23 End 338915443724 564859072906, Odd 24 LLR 336606755415 342580918567
10692 | 5161126002 | 153099255349:  A(1, 351950598754); Even 23 End 338915443724 564859072906, Odd 24 L 351950653101 401347235995
10693 | 5161126599 | 153099279366:  A(1, 351950653176); Even 23 End 338915443724 564859072906, Odd 24 L 351950653101 401347235995
10980 | 6142633727 | 182020786668:  A(1, 418761316823); Even 23 End 338915443724 564859072906, Odd 24 LRL 418761624547 428048091615
10981 | 6142636852 | 182020919733:  A(1, 418761624572); Even 23 End 338915443724 564859072906, Odd 24 LRL 418761624547 428048091615
11446 | 6479226151 | 192533411273:  A(1, 442776541840); Even 23 End 338915443724 564859072906, Odd 24 LR 442776628109 466873315351
11447 | 6479227089 | 192533449314:  A(1, 442776628135); Even 23 End 338915443724 564859072906, Odd 24 LR 442776628109 466873315351
11912 | 7084094427 | 211056061799:  A(1, 484449619474); Even 23 End 338915443724 564859072906, Odd 24 LRR 484449722525 493743721993
11913 | 7084095554 | 211056107257:  A(1, 484449722625); Even 23 End 338915443724 564859072906, Odd 24 LRR 484449722525 493743721993
12666 | 7426713821 | 221973082562:  A(1, 508373137199); Even 23 End 338915443724 564859072906, Odd 24 End 508373165615 847288609389
12667 | 7426714121 | 221973095388:  A(1, 508373165628); Even 23 End 338915443724 564859072906, Odd 24 End 508373165615 847288609389
12844 | 8704954125 | 257694279348:  A(1, 587792656294); Even 24 LLL 587793874280 599974158540, Odd 24 End 508373165615 847288609389
12845 | 8704966735 | 257694797038:  A(1, 587793874299); Even 24 LLL 587793874280 599974158540, Odd 24 End 508373165615 847288609389
13132 | 9084849361 | 270822350533:  A(1, 619221112954); Even 24 LL 619221449852 650524903868, Odd 24 End 508373165615 847288609389
13133 | 9084852714 | 270822495367:  A(1, 619221449875); Even 24 LL 619221449852 650524903868, Odd 24 End 508373165615 847288609389
13420 | 9839651919 | 294224461765:  A(1, 673213112284); Even 24 LLR 673213510880 685161837190, Odd 24 End 508373165615 847288609389
13421 | 9839655888 | 294224633165:  A(1, 673213510922); Even 24 LLR 673213510880 685161837190, Odd 24 End 508373165615 847288609389
13886 | 10265822928 | 307759230939:  A(1, 703901197410); Even 24 L 703901306250 802694472042, Odd 24 End 508373165615 847288609389
13887 | 10265824105 | 307759279114:  A(1, 703901306289); Even 24 L 703901306250 802694472042, Odd 24 End 508373165615 847288609389
14212 | 12218094210 | 367080596568:  A(1, 837523043776); Even 24 LRL 837523249142 856096183284, Odd 24 End 508373165615 847288609389
14213 | 12218096238 | 367080685671:  A(1, 837523249218); Even 24 LRL 837523249142 856096183284, Odd 24 End 508373165615 847288609389
15446 | 13906591782 | 423882518425:  A(1, 968899375314); Even 24 LRR 968899445096 987487444038, Odd 25 LL 928832174807 975787355837
15447 | 13906592481 | 423882548819:  A(1, 968899445150); Even 24 LRR 968899445096 987487444038, Odd 25 LL 928832174807 975787355837
16316 | 14529823407 | 444796991172:  A(1, 1016746312300); Even 24 End 1016746331276 1694577218828, Odd 25 LLR 1009820266349 1027742755819
16317 | 14529823596 | 444796999717:  A(1, 1016746331376); Even 24 End 1016746331276 1694577218828, Odd 25 LLR 1009820266349 1027742755819
17040 | 15055318914 | 462012834968:  A(1, 1055851904399); Even 24 End 1016746331276 1694577218828, Odd 25 L 1055851959405 1204041708097
17041 | 15055319499 | 462012859331:  A(1, 1055851959426); Even 24 End 1016746331276 1694577218828, Odd 25 L 1055851959405 1204041708097
17506 | 17985154931 | 551202921611:  A(1, 1256284566027); Even 24 End 1016746331276 1694577218828, Odd 25 LRL 1256284873743 1284144274959
17507 | 17985157941 | 551203055067:  A(1, 1256284873810); Even 24 End 1016746331276 1694577218828, Odd 25 LRL 1256284873743 1284144274959
18260 | 18976769989 | 583150348844:  A(1, 1328329798110); Even 24 End 1016746331276 1694577218828, Odd 25 LR 1328329884427 1400619946163
18261 | 18976770898 | 583150387003:  A(1, 1328329884443); Even 24 End 1016746331276 1694577218828, Odd 25 LR 1328329884427 1400619946163
19014 | 20769958565 | 639825321788:  A(1, 1453349063999); Even 24 End 1016746331276 1694577218828, Odd 25 LRR 1453349167673 1481231166091
19015 | 20769959663 | 639825367903:  A(1, 1453349167734); Even 24 End 1016746331276 1694577218828, Odd 25 LRR 1453349167673 1481231166091
20234 | 21772478469 | 672770820431:  A(1, 1525119468571); Even 24 End 1016746331276 1694577218828, Odd 25 End 1525119496945 2541865828273
20235 | 21772478760 | 672770833354:  A(1, 1525119496996); Even 24 End 1016746331276 1694577218828, Odd 25 End 1525119496945 2541865828273
20522 | 25483566940 | 780270552123:  A(1, 1763380406748); Even 25 LLL 1763381622956 1799922475748, Odd 25 End 1525119496945 2541865828273
20523 | 25483579119 | 780271072263:  A(1, 1763381623074); Even 25 LLL 1763381622956 1799922475748, Odd 25 End 1525119496945 2541865828273
20988 | 26593044232 | 819734938904:  A(1, 1857664012748); Even 25 LL 1857664349666 1951574711732, Odd 25 End 1525119496945 2541865828273
20989 | 26593047470 | 819735084613:  A(1, 1857664349726); Even 25 LL 1857664349666 1951574711732, Odd 25 End 1525119496945 2541865828273
21454 | 28836669676 | 891463984846:  A(1, 2019640134914); Even 25 LLR 2019640532750 2055485511696, Odd 25 End 1525119496945 2541865828273
21455 | 28836673513 | 891464157185:  A(1, 2019640532790); Even 25 LLR 2019640532750 2055485511696, Odd 25 End 1525119496945 2541865828273
22208 | 30095607444 | 932695993017:  A(1, 2111703810104); Even 25 L 2111703918862 2408083416248, Odd 25 End 1525119496945 2541865828273
22209 | 30095608590 | 932696041588:  A(1, 2111703918917); Even 25 L 2111703918862 2408083416248, Odd 25 End 1525119496945 2541865828273
22684 | 35916462349 | 1115234382635:  A(1, 2512569541980); Even 25 LRL 2512569747538 2568288549974, Odd 25 End 1525119496945 2541865828273
22685 | 35916464297 | 1115234471772:  A(1, 2512569747655); Even 25 LRL 2512569747538 2568288549974, Odd 25 End 1525119496945 2541865828273
24636 | 40807975881 | 1284987540478:  A(1, 2906698265746); Even 25 LRR 2906698335396 2962462332234, Odd 26 LL 2786496524531 2927362067633
24637 | 40807976559 | 1284987570928:  A(1, 2906698335399); Even 25 LRR 2906698335396 2962462332234, Odd 26 LL 2786496524531 2927362067633
26026 | 42627298147 | 1347893605663:  A(1, 3050238974952); Even 25 End 3050238993938 5083731656598, Odd 26 LLR 3029460799155 3083228267577
26027 | 42627298330 | 1347893614200:  A(1, 3050238993995); Even 25 End 3050238993938 5083731656598, Odd 26 LLR 3029460799155 3083228267577
27062 | 44149366770 | 1399346048365:  A(1, 3167555823803); Even 25 End 3050238993938 5083731656598, Odd 26 L 3167555878323 3612125124407
27063 | 44149367324 | 1399346072642:  A(1, 3167555878332); Even 25 End 3050238993938 5083731656598, Odd 26 L 3167555878323 3612125124407
27816 | 52868058228 | 1673170572830:  A(1, 3768854313197); Even 25 End 3050238993938 5083731656598, Odd 26 LRL 3768854621337 3852432824993
27817 | 52868061168 | 1673170708215:  A(1, 3768854621386); Even 25 End 3050238993938 5083731656598, Odd 26 LRL 3768854621337 3852432824993
29036 | 55720713828 | 1768075588073:  A(1, 3984989567371); Even 25 End 3050238993938 5083731656598, Odd 26 LR 3984989653389 4201859838605
29037 | 55720714705 | 1768075626531:  A(1, 3984989653427); Even 25 End 3050238993938 5083731656598, Odd 26 LR 3984989653389 4201859838605
30256 | 61047764846 | 1941676517371:  A(1, 4360047400107); Even 25 End 3050238993938 5083731656598, Odd 26 LRR 4360047503125 4443693498385
30257 | 61047765893 | 1941676563254:  A(1, 4360047503170); Even 25 End 3050238993938 5083731656598, Odd 26 LRR 4360047503125 4443693498385
32230 | 63911559072 | 2038814139089:  A(1, 4575358462529); Even 25 End 3050238993938 5083731656598, Odd 26 End 4575358490937 7625597484929
32231 | 63911559352 | 2038814152119:  A(1, 4575358490985); Even 25 End 3050238993938 5083731656598, Odd 26 End 4575358490937 7625597484929
32696 | 74702469836 | 2362424669776:  A(1, 5290143653337); Even 26 LLL 5290144868984 5399767427376, Odd 26 End 4575358490937 7625597484929
32697 | 74702481602 | 2362425191695:  A(1, 5290144869017); Even 26 LLL 5290144868984 5399767427376, Odd 26 End 4575358490937 7625597484929
33450 | 77928476048 | 2480487388610:  A(1, 5572992711748); Even 26 LL 5572993049116 5854724135326, Odd 26 End 4575358490937 7625597484929
33451 | 77928479193 | 2480487535488:  A(1, 5572993049152); Even 26 LL 5572993049116 5854724135326, Odd 26 End 4575358490937 7625597484929
34204 | 84447158055 | 2695684254964:  A(1, 6058921199674); Even 26 LLR 6058921598364 6166456535214, Odd 26 End 4575358490937 7625597484929
34205 | 84447161774 | 2695684428486:  A(1, 6058921598390); Even 26 LLR 6058921598364 6166456535214, Odd 26 End 4575358490937 7625597484929
35424 | 88082748587 | 2818567316632:  A(1, 6335111647914); Even 26 L 6335111756698 7224250248870, Odd 26 End 4575358490937 7625597484929
35425 | 88082749693 | 2818567365293:  A(1, 6335111756759); Even 26 L 6335111756698 7224250248870, Odd 26 End 4575358490937 7625597484929
36180 | 104418601513 | 3348347094058:  A(1, 7537708625082); Even 26 LRL 7537709242726 7704865650046, Odd 26 End 4575358490937 7625597484929
36181 | 104418607246 | 3348347362468:  A(1, 7537709242806); Even 26 LRL 7537709242726 7704865650046, Odd 26 End 4575358490937 7625597484929
39204 | 118660510917 | 3857409142093:  A(1, 8720094937478); Even 26 LRR 8720095006302 8887386996828, Odd 27 LL 8359489573709 8782086203023
39205 | 118660511560 | 3857409172345:  A(1, 8720095006376); Even 26 LRR 8720095006302 8887386996828, Odd 27 LL 8359489573709 8782086203023
41440 | 124013530935 | 4047763474324:  A(1, 9150716962918); Even 26 End 9150716981926 15251194969912, Odd 27 LLR 9088382397579 9249684802855
41441 | 124013531112 | 4047763482866:  A(1, 9150716981960); Even 26 End 9150716981926 15251194969912, Odd 27 LLR 9088382397579 9249684802855
42872 | 128452933573 | 4202430035907:  A(1, 9502667580406); Even 26 End 9150716981926 15251194969912, Odd 27 L 9502667635079 10836375373339
42873 | 128452934114 | 4202430060465:  A(1, 9502667635170); Even 26 End 9150716981926 15251194969912, Odd 27 L 9502667635079 10836375373339
44092 | 154532691428 | 5047178235961:  A(1, 11306563556157); Even 26 End 9150716981926 15251194969912, Odd 27 LRL 11306563864123 11557298475103
44093 | 154532694255 | 5047178370789:  A(1, 11306563864183); Even 26 End 9150716981926 15251194969912, Odd 27 LRL 11306563864123 11557298475103
46066 | 162864517402 | 5332914673153:  A(1, 11954968873863); Even 26 End 9150716981926 15251194969912, Odd 27 LR 11954968960277 12605579515937
46067 | 162864518257 | 5332914711878:  A(1, 11954968960323); Even 26 End 9150716981926 15251194969912, Odd 27 LR 11954968960277 12605579515937
48040 | 177946299611 | 5840495041556:  A(1, 13080142406023); Even 26 End 9150716981926 15251194969912, Odd 27 LRR 13080142509485 13331080495275
48041 | 177946300635 | 5840495088024:  A(1, 13080142509519); Even 26 End 9150716981926 15251194969912, Odd 27 LRR 13080142509485 13331080495275
51234 | 186309419001 | 6132636341622:  A(1, 13726075444439); Even 26 End 9150716981926 15251194969912, Odd 27 End 13726075472919 22876792454901
51235 | 186309419274 | 6132636354619:  A(1, 13726075472947); Even 26 End 9150716981926 15251194969912, Odd 27 End 13726075472919 22876792454901
51988 | 217688172843 | 7105640534205:  A(1, 15870433394004); Even 27 LLL 15870434607072 16199302282266, Odd 27 End 13726075472919 22876792454901
51989 | 217688184249 | 7105641058691:  A(1, 15870434607191); Even 27 LLL 15870434607072 16199302282266, Odd 27 End 13726075472919 22876792454901
53208 | 227253677703 | 7465191023455:  A(1, 16718978810930); Even 27 LL 16718979147472 17564172406108, Odd 27 End 13726075472919 22876792454901
53209 | 227253680744 | 7465191170968:  A(1, 16718979147542); Even 27 LL 16718979147472 17564172406108, Odd 27 End 13726075472919 22876792454901
54428 | 246315100901 | 8113849837014:  A(1, 18176764396482); Even 27 LLR 18176764795214 18499369605774, Odd 27 End 13726075472919 22876792454901
54429 | 246315104492 | 8113850011148:  A(1, 18176764795264); Even 27 LLR 18176764795214 18499369605774, Odd 27 End 13726075472919 22876792454901
56402 | 256949007663 | 8483996793407:  A(1, 19005335160944); Even 27 L 19005335270212 21672750746738, Odd 27 End 13726075472919 22876792454901
56403 | 256949008734 | 8483996842534:  A(1, 19005335270302); Even 27 L 19005335270212 21672750746738, Odd 27 End 13726075472919 22876792454901
57622 | 304336830182 | 10069262381517:  A(1, 22613127112144); Even 27 LRL 22613127728298 23114596950268, Odd 27 End 13726075472919 22876792454901
57623 | 304336835722 | 10069262650777:  A(1, 22613127728386); Even 27 LRL 22613127728298 23114596950268, Odd 27 End 13726075472919 22876792454901
62390 | 346114775515 | 11604020597251:  A(1, 26160284950235); Even 27 LRR 26160285019024 26662160990608, Odd 28 LL 25078468721241 26346258609201
62391 | 346114776135 | 11604020627449:  A(1, 26160285019074); Even 27 LRR 26160285019024 26662160990608, Odd 28 LL 25078468721241 26346258609201
66032 | 361684312933 | 12173731592954:  A(1, 27452150926828); Even 27 End 27452150945892 45753584909858, Odd 28 LLR 27265147192855 27749054408697
66033 | 361684313104 | 12173731601533:  A(1, 27452150945953); Even 27 End 27452150945892 45753584909858, Odd 28 LLR 27265147192855 27749054408697
68100 | 374726108924 | 12641225212915:  A(1, 28508002850234); Even 27 End 27452150945892 45753584909858, Odd 28 L 28508002905353 32509126120143
68101 | 374726109451 | 12641225237678:  A(1, 28508002905458); Even 27 End 27452150945892 45753584909858, Odd 28 L 28508002905353 32509126120143
70074 | 447919286522 | 15090586497997:  A(1, 33919691284599); Even 27 End 27452150945892 45753584909858, Odd 28 LRL 33919691592481 34671895425437
70075 | 447919289259 | 15090586633464:  A(1, 33919691592538); Even 27 End 27452150945892 45753584909858, Odd 28 LRL 33919691592481 34671895425437
73268 | 472349053628 | 15952984341174:  A(1, 35864906794703); Even 27 End 27452150945892 45753584909858, Odd 28 LR 35864906880943 37816738547933
73269 | 472349054452 | 15952984379889:  A(1, 35864906880975); Even 27 End 27452150945892 45753584909858, Odd 28 LR 35864906880943 37816738547933
76462 | 516199890373 | 17473492579786:  A(1, 39240427425578); Even 27 End 27452150945892 45753584909858, Odd 28 LRR 39240427528567 39993241485947
76463 | 516199891355 | 17473492625989:  A(1, 39240427528567); Even 27 End 27452150945892 45753584909858, Odd 28 LRR 39240427528567 39993241485947
81630 | 540830084331 | 18358279962369:  A(1, 41178226390519); Even 27 End 27452150945892 45753584909858, Odd 28 End 41178226418871 68630377364821
81631 | 540830084591 | 18358279975307:  A(1, 41178226418899); Even 27 End 27452150945892 45753584909858, Odd 28 End 41178226418871 68630377364821
82850 | 632234392740 | 21285947645429:  A(1, 47611302605058); Even 28 LLL 47611303821346 48597906846940, Odd 28 End 41178226418871 68630377364821
82851 | 632234403820 | 21285948173754:  A(1, 47611303821403); Even 28 LLL 47611303821346 48597906846940, Odd 28 End 41178226418871 68630377364821
84824 | 660481464642 | 22375788206975:  A(1, 50156937105784); Even 28 LL 50156937442540 52692517218464, Odd 28 End 41178226418871 68630377364821
84825 | 660481467576 | 22375788354447:  A(1, 50156937442649); Even 28 LL 50156937442540 52692517218464, Odd 28 End 41178226418871 68630377364821
86798 | 716197555768 | 24327918869580:  A(1, 54530293986108); Even 28 LLR 54530294385766 55498108817456, Odd 28 End 41178226418871 68630377364821
86799 | 716197559251 | 24327919044765:  A(1, 54530294385806); Even 28 LLR 54530294385766 55498108817456, Odd 28 End 41178226418871 68630377364821
89992 | 747203790561 | 25438992835851:  A(1, 57016005701450); Even 28 L 57016005810762 65018252240346, Odd 28 End 41178226418871 68630377364821
89993 | 747203791589 | 25438992884989:  A(1, 57016005810802); Even 28 L 57016005810762 65018252240346, Odd 28 End 41178226418871 68630377364821
91966 | 888574593940 | 30306064481769:  A(1, 67839382568988); Even 28 LRL 67839383185020 69343790850934, Odd 28 End 41178226418871 68630377364821
91967 | 888574599324 | 30306064752371:  A(1, 67839383185028); Even 28 LRL 67839383185020 69343790850934, Odd 28 End 41178226418871 68630377364821
99500 | 1011293231568 | 34939325770854:  A(1, 78480854988370); Even 28 LRR 78480855057192 79986482971954, Odd 29 LL 75235406163845 79038775827733
99501 | 1011293232172 | 34939325801221:  A(1, 78480855057273); Even 28 LRR 78480855057192 79986482971954, Odd 29 LL 75235406163845 79038775827733
105446 | 1056447129904 | 36639113153763:  A(1, 82356452818896); Even 28 End 82356452837796 137260754729700, Odd 29 LLR 81795441578683 83247163226221
